MiniDOT Logger Concatenated Data File
Sensor:             7530-815399
Concatenation Date: 2023Oct12 17:24:20 EDT


            Unix Timestamp,               UTC_Date_&_Time,         Eastern Standard Time,       Battery,   Temperature,           PAR,  Acceleration X,  Acceleration Y,  Acceleration Z
                  (Second),                        (none),                        (none),        (Volt),       (deg C), (umol/(s m^2),             (g),             (g),             (g)
                1697051160,           2023-10-11 19:06:00,           2023-10-11 15:06:00,      3.480000,     20.052000,      2.514360,     1191.000000,      136.000000,      364.000000
                1697051460,           2023-10-11 19:11:00,           2023-10-11 15:11:00,      3.480000,     20.077000,      2.277160,     1142.000000,      115.000000,      408.000000
                1697051760,           2023-10-11 19:16:00,           2023-10-11 15:16:00,      3.480000,     20.103000,      2.004100,     1150.000000,      120.000000,      403.000000
                1697052060,           2023-10-11 19:21:00,           2023-10-11 15:21:00,      3.480000,     20.119000,      2.133730,     1151.000000,      115.000000,      408.000000
                1697052360,           2023-10-11 19:26:00,           2023-10-11 15:26:00,      3.470000,     20.170000,      2.114430,     1136.000000,      112.000000,      408.000000
                1697052660,           2023-10-11 19:31:00,           2023-10-11 15:31:00,      3.470000,     20.187000,      2.249580,     1132.000000,      112.000000,      408.000000
                1697052960,           2023-10-11 19:36:00,           2023-10-11 15:36:00,      3.480000,     20.203000,      2.602630,     1142.000000,      113.000000,      408.000000
                1697053260,           2023-10-11 19:41:00,           2023-10-11 15:41:00,      3.480000,     20.229000,      1.954450,     1158.000000,      120.000000,      403.000000
                1697053560,           2023-10-11 19:46:00,           2023-10-11 15:46:00,      3.470000,     20.237000,      2.020650,     1228.000000,      128.000000,      294.000000
                1697053860,           2023-10-11 19:51:00,           2023-10-11 15:51:00,      3.470000,     20.245000,      1.915840,     1224.000000,      128.000000,      300.000000
                1697054160,           2023-10-11 19:56:00,           2023-10-11 15:56:00,      3.470000,     20.262000,      2.373700,     1228.000000,      128.000000,      295.000000
                1697054460,           2023-10-11 20:01:00,           2023-10-11 16:01:00,      3.470000,     20.271000,      2.205450,     1222.000000,      136.000000,      304.000000
                1697054760,           2023-10-11 20:06:00,           2023-10-11 16:06:00,      3.470000,     20.271000,      1.648290,     1228.000000,      128.000000,      295.000000
                1697055060,           2023-10-11 20:11:00,           2023-10-11 16:11:00,      3.470000,     20.279000,      1.954450,     1225.000000,      128.000000,      296.000000
                1697055360,           2023-10-11 20:16:00,           2023-10-11 16:16:00,      3.470000,     20.296000,      2.426100,     1224.000000,      129.000000,      300.000000
                1697055660,           2023-10-11 20:21:00,           2023-10-11 16:21:00,      3.470000,     20.313000,      2.624690,     1230.000000,      128.000000,      294.000000
                1697055960,           2023-10-11 20:26:00,           2023-10-11 16:26:00,      3.470000,     20.313000,      2.610900,     1224.000000,      129.000000,      300.000000
                1697056260,           2023-10-11 20:31:00,           2023-10-11 16:31:00,      3.470000,     20.321000,      2.147520,     1219.000000,      136.000000,      312.000000
                1697056560,           2023-10-11 20:36:00,           2023-10-11 16:36:00,      3.470000,     20.313000,      1.615190,     1222.000000,      135.000000,      304.000000
                1697056860,           2023-10-11 20:41:00,           2023-10-11 16:41:00,      3.470000,     20.321000,      1.772410,     1217.000000,      136.000000,      308.000000
                1697057160,           2023-10-11 20:46:00,           2023-10-11 16:46:00,      3.470000,     20.329000,      1.924110,     1217.000000,      136.000000,      310.000000
                1697057460,           2023-10-11 20:51:00,           2023-10-11 16:51:00,      3.470000,     20.329000,      2.555740,     1219.000000,      136.000000,      307.000000
                1697057760,           2023-10-11 20:56:00,           2023-10-11 16:56:00,      3.470000,     20.338000,      3.068760,     1225.000000,      128.000000,      300.000000
                1697058060,           2023-10-11 21:01:00,           2023-10-11 17:01:00,      3.470000,     20.321000,      2.423340,     1223.000000,      129.000000,      304.000000
                1697058360,           2023-10-11 21:06:00,           2023-10-11 17:06:00,      3.470000,     20.304000,      2.602630,     1228.000000,      129.000000,      304.000000
                1697058660,           2023-10-11 21:11:00,           2023-10-11 17:11:00,      3.470000,     20.254000,      3.281140,     1228.000000,      129.000000,      296.000000
                1697058960,           2023-10-11 21:16:00,           2023-10-11 17:16:00,      3.470000,     20.237000,      2.326810,     1231.000000,      124.000000,      280.000000
                1697059260,           2023-10-11 21:21:00,           2023-10-11 17:21:00,      3.470000,     20.203000,      3.002560,     1228.000000,      124.000000,      286.000000
                1697059560,           2023-10-11 21:26:00,           2023-10-11 17:26:00,      3.470000,     20.019000,     67.353840,     1171.000000,       40.000000,      268.000000
                1697059860,           2023-10-11 21:31:00,           2023-10-11 17:31:00,      3.470000,     19.312000,      5.562160,     -317.000000,    -1200.000000,      864.000000
                1697060160,           2023-10-11 21:36:00,           2023-10-11 17:36:00,      3.470000,     18.857000,      4.886410,     -298.000000,    -1216.000000,      830.000000
