datetime,pressure_kpa,depth_m
10/18/23 8:00,102.184,-0.012
10/18/23 8:05,102.156,-0.011
10/18/23 8:10,102.128,-0.011
10/18/23 8:15,101.865,-0.009
10/18/23 8:20,102.128,-0.011
10/18/23 8:25,102.179,-0.01
10/18/23 8:30,102.169,-0.011
10/18/23 8:35,102.173,-0.011
10/18/23 8:40,102.204,-0.011
10/18/23 8:45,102.204,-0.011
10/18/23 8:50,102.188,-0.011
10/18/23 8:55,102.198,-0.01
10/18/23 9:00,102.204,-0.011
10/18/23 9:05,102.188,-0.013
10/18/23 9:10,102.21,-0.01
10/18/23 9:15,102.212,-0.011
10/18/23 9:20,102.247,-0.008
10/18/23 9:25,102.277,-0.006
10/18/23 9:30,112.673,1.043
10/18/23 9:35,112.695,1.046
10/18/23 9:40,112.664,1.036
10/18/23 9:45,112.67,1.032
10/18/23 9:50,112.623,1.028
10/18/23 9:55,112.566,1.02
10/18/23 10:00,112.613,1.016
10/18/23 10:05,112.519,1.003
10/18/23 10:10,112.582,1.006
10/18/23 10:15,112.535,0.994
10/18/23 10:20,112.556,0.987
10/18/23 10:25,112.572,0.977
10/18/23 10:30,112.525,0.96
10/18/23 10:35,112.468,0.943
10/18/23 10:40,112.556,0.949
10/18/23 10:45,112.54,0.946
10/18/23 10:50,112.587,0.954
10/18/23 10:55,112.572,0.959
10/18/23 11:00,112.609,0.943
10/18/23 11:05,112.609,0.924
10/18/23 11:10,112.64,0.902
10/18/23 11:15,112.74,0.874
10/18/23 11:20,112.703,0.816
10/18/23 11:25,112.797,0.762
10/18/23 11:30,112.828,0.676
10/18/23 11:35,112.907,0.639
10/18/23 11:40,112.985,0.729
10/18/23 11:45,113.016,0.785
10/18/23 11:50,113.11,0.83
10/18/23 11:55,113.22,0.862
10/18/23 12:00,113.251,0.885
10/18/23 12:05,113.376,0.917
10/18/23 12:10,113.439,0.935
10/18/23 12:15,113.517,0.953
10/18/23 12:20,113.611,0.975
10/18/23 12:25,113.658,0.982
10/18/23 12:30,113.805,1.003
10/18/23 12:35,113.837,1.005
10/18/23 12:40,113.968,1.021
10/18/23 12:45,114.046,1.031
10/18/23 12:50,114.099,1.034
10/18/23 12:55,114.224,1.051
10/18/23 13:00,114.324,1.065
10/18/23 13:05,114.34,1.066
10/18/23 13:10,114.481,1.082
10/18/23 13:15,114.581,1.088
10/18/23 13:20,114.706,1.095
10/18/23 13:25,114.722,1.095
10/18/23 13:30,114.869,1.107
10/18/23 13:35,114.963,1.115
10/18/23 13:40,115.041,1.117
10/18/23 13:45,115.157,1.12
10/18/23 13:50,115.267,1.119
10/18/23 13:55,115.288,1.116
10/18/23 14:00,115.398,1.136
10/18/23 14:05,115.451,1.188
10/18/23 14:10,115.498,1.186
10/18/23 14:15,115.629,1.176
10/18/23 14:20,115.629,1.159
10/18/23 14:25,115.76,1.16
10/18/23 14:30,115.823,1.181
10/18/23 14:35,115.892,1.194
10/18/23 14:40,115.939,1.216
10/18/23 14:45,116.017,1.236
10/18/23 14:50,116.101,1.229
10/18/23 14:55,116.148,1.239
10/18/23 15:00,116.195,1.245
10/18/23 15:05,116.227,1.266
10/18/23 15:10,116.305,1.288
10/18/23 15:15,117.853,1.458
10/18/23 15:20,117.869,1.474
10/18/23 15:25,117.921,1.486
10/18/23 15:30,117.969,1.487
10/18/23 15:35,117.906,1.488
10/18/23 15:40,118,1.499
10/18/23 15:45,118.047,1.508
10/18/23 15:50,118.094,1.516
10/18/23 15:55,118.12,1.529
10/18/23 16:00,118.12,1.534
10/18/23 16:05,118.161,1.544
10/18/23 16:10,118.177,1.554
10/18/23 16:15,118.202,1.562
10/18/23 16:20,118.186,1.564
10/18/23 16:25,118.218,1.573
10/18/23 16:30,118.233,1.579
10/18/23 16:35,118.249,1.584
10/18/23 16:40,118.249,1.587
10/18/23 16:45,118.233,1.591
10/18/23 16:50,118.249,1.594
10/18/23 16:55,118.249,1.597
10/18/23 17:00,118.233,1.597
10/18/23 17:05,118.224,1.597
10/18/23 17:10,118.208,1.596
10/18/23 17:15,118.145,1.593
10/18/23 17:20,118.145,1.595
10/18/23 17:25,102.134,-0.021
10/18/23 17:30,102.112,-0.022
10/18/23 17:35,102.106,-0.019
10/18/23 17:40,102.109,-0.016
10/18/23 17:45,102.108,-0.015
10/18/23 17:50,102.075,-0.017
10/18/23 17:55,102.102,-0.014
10/18/23 18:00,102.108,-0.012
10/18/23 18:05,102.077,-0.012
10/18/23 18:10,102.108,-0.01
10/18/23 18:15,102.129,-0.007
10/18/23 18:20,102.114,-0.008
10/18/23 18:25,102.108,-0.008
10/18/23 18:30,102.087,-0.01
10/18/23 18:35,102.093,-0.009
10/18/23 18:40,102.108,-0.009
10/18/23 18:45,101.989,-0.008
10/18/23 18:50,101.85,-0.005
10/18/23 18:55,101.861,-0.006
10/18/23 19:00,102.148,-0.006
10/18/23 19:05,102.055,-0.007
10/18/23 19:10,102.061,-0.005
10/18/23 19:15,102.046,-0.005
10/18/23 19:20,102.077,-0.002
10/18/23 19:25,102.087,-0.003
10/18/23 19:30,102.102,-0.002
10/18/23 19:35,102.097,-0.002
10/18/23 19:40,102.122,0.001
10/18/23 19:45,102.117,-0.002
10/18/23 19:50,102.122,0
10/18/23 19:55,102.127,-0.002
10/18/23 20:00,102.105,-0.004
10/18/23 20:05,102.126,-0.002
10/18/23 20:10,102.141,-0.001
10/18/23 20:15,102.13,-0.001
10/18/23 20:20,102.146,-0.001
10/18/23 20:25,102.146,-0.001
10/18/23 20:30,102.146,-0.001
10/18/23 20:35,102.13,-0.003
10/18/23 20:40,102.13,-0.003
10/18/23 20:45,102.115,-0.004
10/18/23 20:50,102.126,-0.005
10/18/23 20:55,102.157,0
10/18/23 21:00,102.136,-0.004
10/18/23 21:05,102.132,-0.004
10/18/23 21:10,102.127,-0.006
10/18/23 21:15,102.127,-0.006
10/18/23 21:20,102.137,-0.005
10/18/23 21:25,102.148,-0.003
10/18/23 21:30,102.143,-0.006
10/18/23 21:35,102.138,-0.004
10/18/23 21:40,102.138,-0.006
10/18/23 21:45,102.149,-0.006
10/18/23 21:50,102.128,-0.006
10/18/23 21:55,102.139,-0.005
10/18/23 22:00,102.134,-0.006
10/18/23 22:05,102.144,-0.004
10/18/23 22:10,102.123,-0.006
10/18/23 22:15,102.134,-0.005
10/18/23 22:20,102.113,-0.005
10/18/23 22:25,102.124,-0.007
10/18/23 22:30,102.118,-0.008
10/18/23 22:35,102.144,-0.005
10/18/23 22:40,102.139,-0.007
10/18/23 22:45,102.149,-0.005
10/18/23 22:50,102.123,-0.008
10/18/23 22:55,102.134,-0.006
10/18/23 23:00,102.128,-0.007
10/18/23 23:05,102.123,-0.008
10/18/23 23:10,102.128,-0.006
10/18/23 23:15,102.138,-0.006
10/18/23 23:20,102.117,-0.008
10/18/23 23:25,102.09,-0.011
10/18/23 23:30,102.1,-0.008
10/18/23 23:35,102.079,-0.011
10/18/23 23:40,102.089,-0.008
10/18/23 23:45,102.063,-0.012
10/18/23 23:50,102.057,-0.011
10/18/23 23:55,102.083,-0.008
10/19/23 0:00,102.093,-0.008
10/19/23 0:05,102.056,-0.012
10/19/23 0:10,102.06,-0.01
10/19/23 0:15,102.07,-0.008
10/19/23 0:20,102.064,-0.008
10/19/23 0:25,102.058,-0.009
10/19/23 0:30,102.062,-0.01
10/19/23 0:35,102.072,-0.01
10/19/23 0:40,102.05,-0.012
10/19/23 0:45,102.054,-0.01
10/19/23 0:50,102.048,-0.011
10/19/23 0:55,102.058,-0.007
10/19/23 1:00,102.052,-0.009
10/19/23 1:05,102.03,-0.011
10/19/23 1:10,102.049,-0.008
10/19/23 1:15,102.028,-0.012
10/19/23 1:20,102.037,-0.01
10/19/23 1:25,102.031,-0.011
10/19/23 1:30,102.003,-0.013
10/19/23 1:35,102.012,-0.01
10/19/23 1:40,102.006,-0.009
10/19/23 1:45,102.015,-0.009
10/19/23 1:50,101.994,-0.013
10/19/23 1:55,102.003,-0.012
10/19/23 2:00,102.028,-0.009
10/19/23 2:05,102.006,-0.012
10/19/23 2:10,101.993,-0.011
10/19/23 2:15,101.987,-0.012
10/19/23 2:20,101.996,-0.009
10/19/23 2:25,101.989,-0.011
10/19/23 2:30,101.998,-0.008
10/19/23 2:35,101.992,-0.01
10/19/23 2:40,101.985,-0.01
10/19/23 2:45,101.979,-0.009
10/19/23 2:50,101.957,-0.011
10/19/23 2:55,101.972,-0.009
10/19/23 3:00,101.95,-0.011
10/19/23 3:05,101.943,-0.01
10/19/23 3:10,101.952,-0.01
10/19/23 3:15,101.945,-0.009
10/19/23 3:20,101.939,-0.009
10/19/23 3:25,101.932,-0.011
10/19/23 3:30,101.925,-0.01
10/19/23 3:35,101.934,-0.009
10/19/23 3:40,101.912,-0.012
10/19/23 3:45,101.927,-0.009
10/19/23 3:50,101.92,-0.011
10/19/23 3:55,101.913,-0.011
10/19/23 4:00,101.907,-0.012
10/19/23 4:05,101.9,-0.012
10/19/23 4:10,101.9,-0.012
10/19/23 4:15,101.908,-0.011
10/19/23 4:20,101.901,-0.011
10/19/23 4:25,101.894,-0.011
10/19/23 4:30,101.887,-0.012
10/19/23 4:35,101.887,-0.012
10/19/23 4:40,101.896,-0.011
10/19/23 4:45,101.873,-0.012
10/19/23 4:50,101.92,-0.009
10/19/23 4:55,101.897,-0.011
10/19/23 5:00,101.905,-0.01
10/19/23 5:05,101.905,-0.01
10/19/23 5:10,101.929,-0.007
10/19/23 5:15,101.907,-0.01
10/19/23 5:20,101.922,-0.007
10/19/23 5:25,101.93,-0.008
10/19/23 5:30,101.908,-0.011
10/19/23 5:35,101.923,-0.008
10/19/23 5:40,101.885,-0.013
10/19/23 5:45,101.916,-0.009
10/19/23 5:50,101.893,-0.01
10/19/23 5:55,101.909,-0.008
10/19/23 6:00,101.901,-0.009
10/19/23 6:05,101.917,-0.009
10/19/23 6:10,101.894,-0.009
10/19/23 6:15,101.886,-0.01
10/19/23 6:20,101.886,-0.009
10/19/23 6:25,101.902,-0.008
10/19/23 6:30,101.91,-0.008
10/19/23 6:35,101.91,-0.008
10/19/23 6:40,101.903,-0.007
10/19/23 6:45,101.887,-0.01
10/19/23 6:50,101.895,-0.009
10/19/23 6:55,101.88,-0.01
10/19/23 7:00,101.895,-0.008
10/19/23 7:05,101.888,-0.009
10/19/23 7:10,101.888,-0.009
10/19/23 7:15,101.865,-0.011
10/19/23 7:20,101.865,-0.011
10/19/23 7:25,101.88,-0.009
10/19/23 7:30,101.88,-0.009
10/19/23 7:35,101.872,-0.011
10/19/23 7:40,101.872,-0.01
10/19/23 7:45,101.872,-0.01
10/19/23 7:50,101.872,-0.009
10/19/23 7:55,101.872,-0.009
10/19/23 8:00,101.872,-0.009
10/19/23 8:05,101.88,-0.008
10/19/23 8:10,101.88,-0.009
10/19/23 8:15,101.888,-0.008
10/19/23 8:20,101.911,-0.007
10/19/23 8:25,101.895,-0.009
10/19/23 8:30,101.903,-0.008
10/19/23 8:35,101.879,-0.011
10/19/23 8:40,101.886,-0.011
10/19/23 8:45,101.894,-0.01
10/19/23 8:50,101.901,-0.008
10/19/23 8:55,101.893,-0.009
10/19/23 9:00,101.9,-0.007
10/19/23 9:05,101.915,-0.006
10/19/23 9:10,101.891,-0.008
10/19/23 9:15,101.898,-0.008
10/19/23 9:20,101.905,-0.006
10/19/23 9:25,101.928,-0.006
10/19/23 9:30,101.927,-0.004
10/19/23 9:35,101.949,-0.003
10/19/23 9:40,101.948,-0.003
10/19/23 9:45,101.962,-0.002
10/19/23 9:50,101.96,-0.005
10/19/23 9:55,101.958,-0.004
10/19/23 10:00,101.948,-0.004
10/19/23 10:05,101.968,-0.003
10/19/23 10:10,101.963,-0.003
10/19/23 10:15,101.958,-0.003
10/19/23 10:20,101.968,-0.001
10/19/23 10:25,101.975,-0.002
10/19/23 10:30,101.971,-0.002
10/19/23 10:35,101.97,-0.003
10/19/23 10:40,101.987,-0.003
10/19/23 10:45,102.003,0.001
10/19/23 10:50,102.067,0.006
10/19/23 10:55,102.099,0.009
10/19/23 11:00,102.14,0.012
10/19/23 11:05,101.917,0.014
10/19/23 11:10,101.87,0.011
10/19/23 11:15,101.854,0.011
10/19/23 11:20,101.824,0.007
10/19/23 11:25,101.783,0.002
10/19/23 11:30,101.797,0.005
10/19/23 11:35,102.138,0.002
10/19/23 11:40,102.145,0
10/19/23 11:45,102.14,0.001
10/19/23 11:50,102.12,-0.002
10/19/23 11:55,102.104,-0.003
10/19/23 12:00,102.12,-0.002
10/19/23 12:05,102.115,-0.004
10/19/23 12:10,102.115,-0.003
10/19/23 12:15,102.104,-0.005
10/19/23 12:20,102.104,-0.004
10/19/23 12:25,102.093,-0.005
10/19/23 12:30,102.102,-0.006
10/19/23 12:35,102.091,-0.007
10/19/23 12:40,102.085,-0.008
10/19/23 12:45,102.073,-0.008
10/19/23 12:50,101.989,-0.011
10/19/23 12:55,101.959,-0.008
10/19/23 13:00,101.957,-0.008
10/19/23 13:05,102.094,-0.005
10/19/23 13:10,102.072,-0.009
10/19/23 13:15,102.049,-0.008
10/19/23 13:20,102.077,-0.006
10/19/23 13:25,102.069,-0.007
10/19/23 13:30,102.066,-0.008
10/19/23 13:35,102.062,-0.009
10/19/23 13:40,102.074,-0.007
10/19/23 13:45,102.085,-0.006
10/19/23 13:50,102.081,-0.009
10/19/23 13:55,102.076,-0.01
10/19/23 14:00,102.072,-0.009
10/19/23 14:05,102.086,-0.008
10/19/23 14:10,102.081,-0.011
10/19/23 14:15,102.076,-0.01
10/19/23 14:20,102.09,-0.009
10/19/23 14:25,102.084,-0.013
10/19/23 14:30,102.078,-0.014
10/19/23 14:35,102.088,-0.015
10/19/23 14:40,102.082,-0.016
10/19/23 14:45,102.091,-0.017
10/19/23 14:50,102.116,-0.016
10/19/23 14:55,102.11,-0.015
10/19/23 15:00,102.118,-0.018
10/19/23 15:05,102.049,-0.02
10/19/23 15:10,102.084,-0.02
10/19/23 15:15,102.081,-0.021
10/19/23 15:20,102.029,-0.026
10/19/23 15:25,102.021,-0.027
10/19/23 15:30,102.005,-0.028
10/19/23 15:35,102.024,-0.026
10/19/23 15:40,102.013,-0.029
10/19/23 15:45,102.019,-0.027
10/19/23 15:50,102.021,-0.03
10/19/23 15:55,102.026,-0.028
10/19/23 16:00,102.029,-0.029
10/19/23 16:05,102.031,-0.029
10/19/23 16:10,102.016,-0.032
10/19/23 16:15,102.013,-0.031
10/19/23 16:20,101.998,-0.033
10/19/23 16:25,101.977,-0.035
10/19/23 16:30,101.99,-0.033
10/19/23 16:35,101.985,-0.035
10/19/23 16:40,101.964,-0.034
10/19/23 16:45,101.958,-0.035
10/19/23 16:50,101.919,-0.037
10/19/23 16:55,101.929,-0.036
10/19/23 17:00,101.889,-0.037
10/19/23 17:05,101.883,-0.037
10/19/23 17:10,101.874,-0.038
10/19/23 17:15,101.85,-0.037
10/19/23 17:20,101.859,-0.036
10/19/23 17:25,101.85,-0.035
10/19/23 17:30,101.825,-0.038
10/19/23 17:35,101.803,-0.038
10/19/23 17:40,101.809,-0.036
10/19/23 17:45,101.814,-0.034
10/19/23 17:50,101.792,-0.034
10/19/23 17:55,101.766,-0.035
10/19/23 18:00,101.759,-0.032
10/19/23 18:05,101.733,-0.033
10/19/23 18:10,101.742,-0.03
10/19/23 18:15,101.735,-0.029
10/19/23 18:20,101.708,-0.03
10/19/23 18:25,101.701,-0.027
10/19/23 18:30,101.69,-0.028
10/19/23 18:35,101.698,-0.025
10/19/23 18:40,101.686,-0.025
10/19/23 18:45,101.659,-0.025
10/19/23 18:50,101.667,-0.024
10/19/23 18:55,101.67,-0.024
10/19/23 19:00,101.662,-0.022
10/19/23 19:05,101.654,-0.025
10/19/23 19:10,101.642,-0.024
10/19/23 19:15,101.649,-0.021
10/19/23 19:20,101.641,-0.02
10/19/23 19:25,101.613,-0.021
10/19/23 19:30,101.588,-0.021
10/19/23 19:35,101.58,-0.02
10/19/23 19:40,101.571,-0.023
10/19/23 19:45,101.593,-0.018
10/19/23 19:50,101.569,-0.02
10/19/23 19:55,101.576,-0.019
10/19/23 20:00,101.582,-0.018
10/19/23 20:05,101.557,-0.02
10/19/23 20:10,101.564,-0.018
10/19/23 20:15,101.575,-0.016
10/19/23 20:20,101.55,-0.017
10/19/23 20:25,101.54,-0.018
10/19/23 20:30,101.536,-0.014
10/19/23 20:35,101.526,-0.015
10/19/23 20:40,101.517,-0.016
10/19/23 20:45,101.512,-0.016
10/19/23 20:50,101.502,-0.015
10/19/23 20:55,101.497,-0.015
10/19/23 21:00,101.477,-0.014
10/19/23 21:05,101.451,-0.016
10/19/23 21:10,101.446,-0.016
10/19/23 21:15,101.457,-0.016
10/19/23 21:20,101.467,-0.015
10/19/23 21:25,101.462,-0.015
10/19/23 21:30,101.473,-0.014
10/19/23 21:35,101.452,-0.015
10/19/23 21:40,101.447,-0.014
10/19/23 21:45,101.458,-0.014
10/19/23 21:50,101.489,-0.011
10/19/23 21:55,101.484,-0.01
10/19/23 22:00,101.468,-0.011
10/19/23 22:05,101.468,-0.011
10/19/23 22:10,101.447,-0.011
10/19/23 22:15,101.463,-0.01
10/19/23 22:20,101.447,-0.01
10/19/23 22:25,101.432,-0.011
10/19/23 22:30,101.447,-0.011
10/19/23 22:35,101.432,-0.009
10/19/23 22:40,101.416,-0.012
10/19/23 22:45,101.401,-0.012
10/19/23 22:50,101.416,-0.009
10/19/23 22:55,101.401,-0.009
10/19/23 23:00,101.385,-0.009
10/19/23 23:05,101.38,-0.01
10/19/23 23:10,101.364,-0.011
10/19/23 23:15,101.364,-0.011
10/19/23 23:20,101.364,-0.011
10/19/23 23:25,101.364,-0.011
10/19/23 23:30,101.364,-0.009
10/19/23 23:35,101.349,-0.011
10/19/23 23:40,101.343,-0.01
10/19/23 23:45,101.343,-0.01
10/19/23 23:50,101.343,-0.01
10/19/23 23:55,101.328,-0.01
10/20/23 0:00,101.312,-0.01
10/20/23 0:05,101.312,-0.01
10/20/23 0:10,101.312,-0.008
10/20/23 0:15,101.291,-0.008
10/20/23 0:20,101.276,-0.008
10/20/23 0:25,101.276,-0.008
10/20/23 0:30,101.276,-0.007
10/20/23 0:35,101.26,-0.01
10/20/23 0:40,101.26,-0.01
10/20/23 0:45,101.239,-0.011
10/20/23 0:50,101.239,-0.01
10/20/23 0:55,101.239,-0.012
10/20/23 1:00,101.239,-0.009
10/20/23 1:05,101.224,-0.01
10/20/23 1:10,101.203,-0.012
10/20/23 1:15,101.203,-0.012
10/20/23 1:20,101.203,-0.007
10/20/23 1:25,101.187,-0.009
10/20/23 1:30,101.172,-0.01
10/20/23 1:35,101.151,-0.011
10/20/23 1:40,101.161,-0.01
10/20/23 1:45,101.13,-0.013
10/20/23 1:50,101.125,-0.012
10/20/23 1:55,101.119,-0.011
10/20/23 2:00,101.114,-0.011
10/20/23 2:05,101.124,-0.008
10/20/23 2:10,101.088,-0.01
10/20/23 2:15,101.098,-0.01
10/20/23 2:20,101.077,-0.011
10/20/23 2:25,101.071,-0.01
10/20/23 2:30,101.066,-0.01
10/20/23 2:35,101.06,-0.01
10/20/23 2:40,101.07,-0.007
10/20/23 2:45,101.049,-0.009
10/20/23 2:50,101.034,-0.009
10/20/23 2:55,101.028,-0.009
10/20/23 3:00,101.023,-0.009
10/20/23 3:05,101.001,-0.01
10/20/23 3:10,100.986,-0.01
10/20/23 3:15,100.965,-0.012
10/20/23 3:20,100.974,-0.009
10/20/23 3:25,100.953,-0.009
10/20/23 3:30,100.963,-0.008
10/20/23 3:35,100.963,-0.008
10/20/23 3:40,100.957,-0.007
10/20/23 3:45,100.936,-0.008
10/20/23 3:50,100.93,-0.009
10/20/23 3:55,100.915,-0.009
10/20/23 4:00,100.909,-0.011
10/20/23 4:05,100.925,-0.009
10/20/23 4:10,100.903,-0.009
10/20/23 4:15,100.888,-0.011
10/20/23 4:20,100.888,-0.007
10/20/23 4:25,100.888,-0.009
10/20/23 4:30,100.872,-0.01
10/20/23 4:35,100.882,-0.008
10/20/23 4:40,100.866,-0.008
10/20/23 4:45,100.851,-0.009
10/20/23 4:50,100.829,-0.011
10/20/23 4:55,100.86,-0.008
10/20/23 5:00,100.845,-0.008
10/20/23 5:05,100.823,-0.01
10/20/23 5:10,100.823,-0.008
10/20/23 5:15,100.823,-0.007
10/20/23 5:20,100.817,-0.01
10/20/23 5:25,100.833,-0.007
10/20/23 5:30,100.833,-0.007
10/20/23 5:35,100.811,-0.007
10/20/23 5:40,100.796,-0.009
10/20/23 5:45,100.811,-0.007
10/20/23 5:50,100.806,-0.009
10/20/23 5:55,100.806,-0.007
10/20/23 6:00,100.79,-0.009
10/20/23 6:05,100.8,-0.008
10/20/23 6:10,100.8,-0.009
10/20/23 6:15,100.784,-0.011
10/20/23 6:20,100.8,-0.008
10/20/23 6:25,100.815,-0.007
10/20/23 6:30,100.8,-0.007
10/20/23 6:35,100.809,-0.007
10/20/23 6:40,100.8,-0.007
10/20/23 6:45,100.794,-0.008
10/20/23 6:50,100.778,-0.009
10/20/23 6:55,100.778,-0.008
10/20/23 7:00,100.762,-0.009
10/20/23 7:05,100.762,-0.009
10/20/23 7:10,100.762,-0.006
10/20/23 7:15,100.731,-0.008
10/20/23 7:20,100.71,-0.008
10/20/23 7:25,100.71,-0.008
10/20/23 7:30,100.694,-0.01
10/20/23 7:35,100.71,-0.009
10/20/23 7:40,100.719,-0.008
10/20/23 7:45,100.688,-0.01
10/20/23 7:50,100.688,-0.01
10/20/23 7:55,100.704,-0.006
10/20/23 8:00,100.735,-0.005
10/20/23 8:05,100.719,-0.007
10/20/23 8:10,100.682,-0.009
10/20/23 8:15,100.698,-0.007
10/20/23 8:20,100.682,-0.01
10/20/23 8:25,100.667,-0.009
10/20/23 8:30,100.673,-0.008
10/20/23 8:35,100.669,-0.007
10/20/23 8:40,100.671,-0.006
10/20/23 8:45,100.689,-0.005
10/20/23 8:50,100.701,-0.004
10/20/23 8:55,100.697,-0.006
10/20/23 9:00,100.687,-0.006
10/20/23 9:05,100.677,-0.006
10/20/23 9:10,100.683,-0.005
10/20/23 9:15,100.673,-0.007
10/20/23 9:20,100.694,-0.006
10/20/23 9:25,100.705,-0.004
10/20/23 9:30,100.664,-0.005
10/20/23 9:35,100.66,-0.004
10/20/23 9:40,100.665,-0.004
10/20/23 9:45,100.645,-0.005
10/20/23 9:50,100.635,-0.005
10/20/23 9:55,100.646,-0.004
10/20/23 10:00,100.641,-0.005
10/20/23 10:05,100.652,-0.001
10/20/23 10:10,100.647,-0.002
10/20/23 10:15,100.641,-0.001
10/20/23 10:20,100.641,-0.002
10/20/23 10:25,100.64,-0.003
10/20/23 10:30,100.66,0
10/20/23 10:35,100.68,0
10/20/23 10:40,100.663,-0.001
10/20/23 10:45,100.666,-0.001
10/20/23 10:50,100.649,-0.002
10/20/23 10:55,100.663,-0.002
10/20/23 11:00,100.672,0
10/20/23 11:05,100.669,0.001
10/20/23 11:10,100.647,0
10/20/23 11:15,100.645,-0.001
10/20/23 11:20,100.658,0
10/20/23 11:25,100.651,0
10/20/23 11:30,100.648,0
10/20/23 11:35,100.645,-0.001
10/20/23 11:40,100.661,0
10/20/23 11:45,100.662,0
10/20/23 11:50,100.666,0
10/20/23 11:55,100.689,0.003
10/20/23 12:00,100.676,0.001
10/20/23 12:05,100.679,0.002
10/20/23 12:10,100.684,0.002
10/20/23 12:15,100.67,0.001
10/20/23 12:20,100.69,0.003
10/20/23 12:25,100.694,0.002
10/20/23 12:30,100.693,0.002
10/20/23 12:35,100.69,0.001
10/20/23 12:40,100.701,0
10/20/23 12:45,100.71,0
10/20/23 12:50,100.684,-0.001
10/20/23 12:55,100.687,-0.001
10/20/23 13:00,100.674,-0.004
10/20/23 13:05,100.666,-0.007
10/20/23 13:10,100.626,-0.011
10/20/23 13:15,100.617,-0.01
10/20/23 13:20,100.593,-0.012
10/20/23 13:25,100.681,-0.015
10/20/23 13:30,100.615,-0.017
10/20/23 13:35,100.502,-0.017
10/20/23 13:40,100.477,-0.018
10/20/23 13:45,100.452,-0.019
10/20/23 13:50,100.43,-0.019
10/20/23 13:55,100.42,-0.017
10/20/23 14:00,100.398,-0.017
10/20/23 14:05,100.373,-0.018
10/20/23 14:10,100.35,-0.017
10/20/23 14:15,100.328,-0.019
10/20/23 14:20,100.305,-0.016
10/20/23 14:25,100.282,-0.018
10/20/23 14:30,100.275,-0.015
10/20/23 14:35,100.237,-0.016
10/20/23 14:40,100.218,-0.018
10/20/23 14:45,100.23,-0.016
10/20/23 14:50,100.207,-0.017
10/20/23 14:55,100.187,-0.016
10/20/23 15:00,100.168,-0.016
10/20/23 15:05,100.18,-0.013
10/20/23 15:10,100.161,-0.013
10/20/23 15:15,100.138,-0.014
10/20/23 15:20,100.134,-0.013
10/20/23 15:25,100.114,-0.013
10/20/23 15:30,100.114,-0.011
10/20/23 15:35,100.095,-0.013
10/20/23 15:40,100.091,-0.013
10/20/23 15:45,100.071,-0.014
10/20/23 15:50,100.04,-0.015
10/20/23 15:55,100.036,-0.014
10/20/23 16:00,100.032,-0.014
10/20/23 16:05,100.017,-0.014
10/20/23 16:10,100.001,-0.012
10/20/23 16:15,99.997,-0.013
10/20/23 16:20,99.966,-0.014
10/20/23 16:25,99.962,-0.015
10/20/23 16:30,99.962,-0.011
10/20/23 16:35,99.942,-0.013
10/20/23 16:40,99.942,-0.012
10/20/23 16:45,99.942,-0.01
10/20/23 16:50,99.985,-0.01
10/20/23 16:55,99.985,-0.012
10/20/23 17:00,99.97,-0.013
10/20/23 17:05,99.981,-0.012
10/20/23 17:10,99.966,-0.014
10/20/23 17:15,99.934,-0.014
10/20/23 17:20,99.93,-0.014
10/20/23 17:25,99.93,-0.014
10/20/23 17:30,99.915,-0.016
10/20/23 17:35,99.926,-0.014
10/20/23 17:40,99.942,-0.014
10/20/23 17:45,99.958,-0.014
10/20/23 17:50,99.958,-0.014
10/20/23 17:55,99.954,-0.013
10/20/23 18:00,99.969,-0.013
10/20/23 18:05,99.969,-0.015
10/20/23 18:10,99.954,-0.015
10/20/23 18:15,99.985,-0.013
10/20/23 18:20,99.965,-0.015
10/20/23 18:25,99.965,-0.013
10/20/23 18:30,99.965,-0.013
10/20/23 18:35,99.981,-0.012
10/20/23 18:40,99.981,-0.015
10/20/23 18:45,99.981,-0.015
10/20/23 18:50,99.961,-0.014
10/20/23 18:55,99.977,-0.014
10/20/23 19:00,99.945,-0.014
10/20/23 19:05,99.977,-0.012
10/20/23 19:10,99.977,-0.015
10/20/23 19:15,99.961,-0.012
10/20/23 19:20,99.93,-0.015
10/20/23 19:25,99.93,-0.013
10/20/23 19:30,99.926,-0.012
10/20/23 19:35,99.926,-0.014
10/20/23 19:40,99.941,-0.012
10/20/23 19:45,99.926,-0.012
10/20/23 19:50,99.926,-0.011
10/20/23 19:55,99.941,-0.009
10/20/23 20:00,99.926,-0.011
10/20/23 20:05,99.926,-0.011
10/20/23 20:10,99.957,-0.011
10/20/23 20:15,99.941,-0.012
10/20/23 20:20,99.957,-0.009
10/20/23 20:25,99.894,-0.012
10/20/23 20:30,99.894,-0.012
10/20/23 20:35,99.859,-0.013
10/20/23 20:40,99.859,-0.014
10/20/23 20:45,99.875,-0.011
10/20/23 20:50,99.843,-0.014
10/20/23 20:55,99.859,-0.013
10/20/23 21:00,99.843,-0.013
10/20/23 21:05,99.843,-0.013
10/20/23 21:10,99.843,-0.011
10/20/23 21:15,99.828,-0.014
10/20/23 21:20,99.843,-0.011
10/20/23 21:25,99.843,-0.009
10/20/23 21:30,99.828,-0.012
10/20/23 21:35,99.828,-0.011
10/20/23 21:40,99.828,-0.012
10/20/23 21:45,99.843,-0.011
10/20/23 21:50,99.859,-0.009
10/20/23 21:55,99.839,-0.011
