MiniDOT Logger Concatenated Data File
Sensor:             7530-815399
Concatenation Date: 2023May25 14:08:52 EDT


            Unix Timestamp,               UTC_Date_&_Time,         Eastern Standard Time,       Battery,   Temperature,           PAR,  Acceleration X,  Acceleration Y,  Acceleration Z
                  (Second),                        (none),                        (none),        (Volt),       (deg C), (umol/(s m^2),             (g),             (g),             (g)
                1684881960,           2023-05-23 22:46:00,           2023-05-23 18:46:00,      3.470000,     23.487000,     14.349750,     1148.000000,       28.000000,      166.000000
                1684882260,           2023-05-23 22:51:00,           2023-05-23 18:51:00,      3.470000,     23.470000,     13.977390,     1240.000000,       36.000000,       31.000000
                1684882560,           2023-05-23 22:56:00,           2023-05-23 18:56:00,      3.470000,     23.445000,     13.191310,     1148.000000,       28.000000,      164.000000
                1684882860,           2023-05-23 23:01:00,           2023-05-23 19:01:00,      3.470000,     23.445000,     12.148710,     1240.000000,       35.000000,       24.000000
                1684883160,           2023-05-23 23:06:00,           2023-05-23 19:06:00,      3.470000,     23.454000,     10.722730,     1144.000000,       28.000000,      166.000000
                1684883460,           2023-05-23 23:11:00,           2023-05-23 19:11:00,      3.470000,     23.454000,      9.837350,     1238.000000,       38.000000,       30.000000
                1684883760,           2023-05-23 23:16:00,           2023-05-23 19:16:00,      3.470000,     23.487000,      8.963010,     1139.000000,       25.000000,      164.000000
                1684884060,           2023-05-23 23:21:00,           2023-05-23 19:21:00,      3.470000,     23.487000,      9.310540,     1139.000000,       24.000000,      166.000000
                1684884360,           2023-05-23 23:26:00,           2023-05-23 19:26:00,      3.470000,     23.487000,      6.590970,     1144.000000,       30.000000,      167.000000
                1684884660,           2023-05-23 23:31:00,           2023-05-23 19:31:00,      3.470000,     23.128000,    118.691990,     1230.000000,       16.000000,      236.000000
                1684884960,           2023-05-23 23:36:00,           2023-05-23 19:36:00,      3.470000,     21.906000,     18.026410,     1232.000000,      112.000000,       54.000000
                1684885260,           2023-05-23 23:41:00,           2023-05-23 19:41:00,      3.470000,     20.858000,     13.461610,     1139.000000,      104.000000,      176.000000
                1684885560,           2023-05-23 23:46:00,           2023-05-23 19:46:00,      3.470000,     20.077000,      8.604440,     1132.000000,       56.000000,      204.000000
                1684885860,           2023-05-23 23:51:00,           2023-05-23 19:51:00,      3.470000,     19.497000,      7.208800,     1240.000000,      -26.000000,      102.000000
                1684886160,           2023-05-23 23:56:00,           2023-05-23 19:56:00,      3.470000,     19.110000,      6.254470,     1188.000000,       14.000000,      124.000000
                1684886460,           2023-05-24 00:01:00,           2023-05-23 20:01:00,      3.470000,     18.731000,     -0.100400,     1255.000000,       32.000000,       35.000000
                1684886760,           2023-05-24 00:06:00,           2023-05-23 20:06:00,      3.470000,     18.393000,     -0.034200,     1196.000000,        8.000000,      174.000000
                1684887060,           2023-05-24 00:11:00,           2023-05-23 20:11:00,      3.470000,     18.097000,      0.020960,     1200.000000,     -108.000000,      115.000000
                1684887360,           2023-05-24 00:16:00,           2023-05-23 20:16:00,      3.470000,     17.827000,      0.291260,     1217.000000,      -89.000000,       71.000000
                1684887660,           2023-05-24 00:21:00,           2023-05-23 20:21:00,      3.470000,     17.615000,      0.305060,     -240.000000,      472.000000,     1383.000000
                1684887960,           2023-05-24 00:26:00,           2023-05-23 20:26:00,      3.470000,     17.437000,     -0.006620,     -244.000000,      508.000000,     1369.000000
                1684888260,           2023-05-24 00:31:00,           2023-05-23 20:31:00,      3.460000,     17.276000,      0.023720,     -180.000000,      492.000000,     1331.000000
                1684888560,           2023-05-24 00:36:00,           2023-05-23 20:36:00,      3.460000,     17.174000,      0.100950,     -205.000000,      486.000000,     1331.000000
                1684888860,           2023-05-24 00:41:00,           2023-05-23 20:41:00,      3.460000,     17.098000,     -0.042480,     -220.000000,      392.000000,     1358.000000
                1684889160,           2023-05-24 00:46:00,           2023-05-23 20:46:00,      3.460000,     17.013000,     -0.097640,     -218.000000,      396.000000,     1347.000000
                1684889460,           2023-05-24 00:51:00,           2023-05-23 20:51:00,      3.460000,     16.928000,     -0.056270,     -400.000000,      560.000000,     1264.000000
                1684889760,           2023-05-24 00:56:00,           2023-05-23 20:56:00,      3.460000,     16.843000,     -0.050750,     -416.000000,      387.000000,     1561.000000
                1684890060,           2023-05-24 01:01:00,           2023-05-23 21:01:00,      3.460000,     16.784000,     -0.014890,      -64.000000,      406.000000,     1249.000000
                1684890360,           2023-05-24 01:06:00,           2023-05-23 21:06:00,      3.460000,     16.767000,     -0.125220,      -16.000000,      355.000000,     1065.000000
                1684890660,           2023-05-24 01:11:00,           2023-05-23 21:11:00,      3.460000,     16.801000,      0.023720,      -65.000000,      369.000000,     1175.000000
                1684890960,           2023-05-24 01:16:00,           2023-05-23 21:16:00,      3.460000,     16.894000,     -0.094880,     -480.000000,      864.000000,     1603.000000
                1684891260,           2023-05-24 01:21:00,           2023-05-23 21:21:00,      3.460000,     16.996000,      0.040270,     -112.000000,      527.000000,     1292.000000
                1684891560,           2023-05-24 01:26:00,           2023-05-23 21:26:00,      3.460000,     17.115000,     -0.039720,      -80.000000,      370.000000,     1540.000000
                1684891860,           2023-05-24 01:31:00,           2023-05-23 21:31:00,      3.460000,     17.234000,     -0.092120,     -154.000000,      432.000000,     1223.000000
                1684892160,           2023-05-24 01:36:00,           2023-05-23 21:36:00,      3.460000,     17.327000,     -0.023170,      -64.000000,      348.000000,     1359.000000
                1684892460,           2023-05-24 01:41:00,           2023-05-23 21:41:00,      3.460000,     17.420000,      0.001650,     -144.000000,      454.000000,     1447.000000
                1684892760,           2023-05-24 01:46:00,           2023-05-23 21:46:00,      3.460000,     17.522000,     -0.031440,      -96.000000,      396.000000,     1331.000000
                1684893060,           2023-05-24 01:51:00,           2023-05-23 21:51:00,      3.460000,     17.632000,     -0.100400,     -205.000000,      787.000000,     1496.000000
                1684893360,           2023-05-24 01:56:00,           2023-05-23 21:56:00,      3.460000,     17.734000,      0.015450,     -292.000000,      508.000000,     1340.000000
                1684893660,           2023-05-24 02:01:00,           2023-05-23 22:01:00,      3.460000,     17.835000,     -0.028690,     -120.000000,      436.000000,     1235.000000
                1684893960,           2023-05-24 02:06:00,           2023-05-23 22:06:00,      3.460000,     17.878000,     -0.089370,       64.000000,      704.000000,     1231.000000
                1684894260,           2023-05-24 02:11:00,           2023-05-23 22:11:00,      3.460000,     17.768000,      0.051300,     -136.000000,     1136.000000,      990.000000
                1684894560,           2023-05-24 02:16:00,           2023-05-23 22:16:00,      3.450000,     17.691000,      0.045790,     -111.000000,     1191.000000,     1008.000000
                1684894860,           2023-05-24 02:21:00,           2023-05-23 22:21:00,      3.450000,     17.683000,     -0.025930,     -237.000000,     1075.000000,     1012.000000
